Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
4861,2803526,29,20,single,rented,no,Secretary,Bathinda,Punjab,14,12,0
4863,5559665,56,8,single,rented,yes,Librarian,Dehradun,Uttarakhand,3,12,0
4865,1598380,48,1,single,rented,yes,Computer_hardware_engineer,Jalandhar,Punjab,1,11,0
4868,3319389,35,5,single,rented,yes,Design_Engineer,Ludhiana,Punjab,5,11,0
4872,7545693,50,14,single,rented,no,Engineer,Srinagar,Jammu_and_Kashmir,4,14,0
4874,238506,24,3,single,rented,yes,Consultant,Bhiwani,Haryana,3,13,0
4878,9674252,41,7,single,rented,yes,Petroleum_Engineer,Patiala,Punjab,6,13,0
4889,4726953,61,14,single,rented,no,Air_traffic_controller,Haridwar,Uttarakhand,14,14,0
4942,7585777,33,0,single,rented,no,Analyst,Dehradun,Uttarakhand,0,12,0
4954,221192,64,20,married,rented,yes,Financial_Analyst,Bhiwani,Haryana,4,14,0
4966,8247003,73,10,single,rented,no,Chartered_Accountant,Ludhiana,Punjab,4,13,0
4968,1537256,29,5,single,rented,yes,Biomedical_Engineer,Bathinda,Punjab,5,14,1
4979,5785401,27,20,single,rented,no,Firefighter,Ambala,Haryana,8,13,0
4984,5098333,31,0,single,rented,yes,Civil_engineer,Phagwara,Punjab,0,11,0
5007,5964534,21,2,married,rented,no,Fashion_Designer,Jalandhar,Punjab,2,11,0
5020,3040483,33,7,single,rented,yes,Surgeon,Haridwar,Uttarakhand,7,11,1
5033,2710720,53,13,single,rented,yes,Web_designer,Jammu[16],Jammu_and_Kashmir,7,10,0
5043,1165459,25,6,single,rented,no,Technician,Srinagar,Jammu_and_Kashmir,3,14,0
5049,2945781,40,5,single,rented,no,Artist,Jammu[16],Jammu_and_Kashmir,5,10,0
5050,8417601,60,2,single,rented,yes,Microbiologist,Jammu[16],Jammu_and_Kashmir,2,14,0
5051,1581300,50,6,single,rented,no,Engineer,Jalandhar,Punjab,6,14,0
5074,3386878,42,18,single,owned,yes,Technician,Sonipat,Haryana,3,14,1
5087,2047235,61,1,single,rented,yes,Army_officer,Faridabad,Haryana,1,13,0
5089,3553290,50,8,single,rented,no,Technician,Phagwara,Punjab,8,11,0
5099,9704512,78,15,single,rented,no,Artist,Panipat,Haryana,11,14,1
5107,6712876,51,17,single,rented,yes,Librarian,Panchkula,Haryana,3,14,0
5120,5460816,40,16,single,rented,yes,Firefighter,Bathinda,Punjab,13,11,0
5151,5633671,63,4,married,rented,no,Flight_attendant,Jammu[16],Jammu_and_Kashmir,3,11,0
5155,3227326,45,4,single,rented,no,Architect,Ludhiana,Punjab,4,12,0
5178,3160585,42,10,single,rented,no,Analyst,Srinagar,Jammu_and_Kashmir,8,10,1
5193,2214555,45,4,single,rented,no,Comedian,Sonipat,Haryana,4,12,0
5205,4158240,38,8,single,rented,yes,Surgeon,Ludhiana,Punjab,8,11,0
5206,6870039,48,0,single,rented,no,Graphic_Designer,Jalandhar,Punjab,0,13,0
5209,7509186,62,12,single,rented,no,Firefighter,Dehradun,Uttarakhand,4,12,0
5241,9106505,73,15,single,rented,no,Consultant,Sonipat,Haryana,8,12,0
5243,9539445,52,17,single,rented,yes,Lawyer,Ambala,Haryana,9,10,0
5282,5463216,25,6,single,rented,no,Consultant,Ambala,Haryana,6,13,0
5292,6647587,63,19,single,rented,yes,Scientist,Amritsar,Punjab,10,12,0
5307,7048030,58,9,single,rented,no,Surgeon,Haridwar,Uttarakhand,9,12,0
5334,1963558,36,15,single,rented,yes,Microbiologist,Shimla,Himachal_Pradesh,7,13,1
5335,8434862,27,9,single,rented,no,Chemical_engineer,Srinagar,Jammu_and_Kashmir,5,11,1
5340,9259060,54,16,single,rented,yes,Surveyor,Sirsa,Haryana,10,14,0
5341,4825413,45,18,single,rented,yes,Chemical_engineer,Srinagar,Jammu_and_Kashmir,11,14,0
5342,7238880,29,7,single,rented,no,Computer_operator,Karnal,Haryana,7,10,0
5363,5000063,38,17,single,rented,no,Technology_specialist,Yamunanagar,Haryana,5,11,1
5386,2241112,28,8,single,rented,no,Police_officer,Sirsa,Haryana,6,14,0
5411,2735428,72,20,single,rented,no,Surveyor,Shimla,Himachal_Pradesh,6,14,0
5418,8996641,75,12,single,rented,no,Microbiologist,Patiala,Punjab,12,13,0
5431,9311486,68,9,single,rented,no,Lawyer,Panchkula,Haryana,9,12,0
5435,9724250,67,17,single,rented,yes,Dentist,Bathinda,Punjab,3,13,0
5438,9822116,27,12,single,rented,no,Artist,Haridwar,Uttarakhand,12,13,0
5447,5899830,77,4,single,rented,no,Technical_writer,Karnal,Haryana,4,14,0
5454,6227811,60,14,single,owned,no,Economist,Sirsa,Haryana,12,12,0
5481,1197375,41,0,single,rented,yes,Microbiologist,Srinagar,Jammu_and_Kashmir,0,11,0
5497,1855377,26,3,single,rented,no,Magistrate,Shimla,Himachal_Pradesh,3,13,0
5514,9657655,76,0,single,rented,no,Psychologist,Jalandhar,Punjab,0,12,0
5519,8791091,33,15,single,rented,no,Microbiologist,Karnal,Haryana,12,14,0
5545,412015,23,8,single,rented,no,Technical_writer,Gurgaon,Haryana,4,10,0
5557,6862187,22,7,single,rented,no,Scientist,Srinagar,Jammu_and_Kashmir,7,12,1
5570,4184636,55,2,single,rented,yes,Official,Amritsar,Punjab,2,10,0
5572,4736350,38,13,single,rented,no,Microbiologist,Ambala,Haryana,6,13,1
5588,4421612,79,20,single,rented,no,Firefighter,Rohtak,Haryana,8,11,0
5602,7814930,77,4,single,rented,yes,Surveyor,Haridwar,Uttarakhand,4,14,0
5617,9984878,51,18,single,rented,yes,Comedian,Jammu[16],Jammu_and_Kashmir,8,12,0
5620,2959223,43,2,single,rented,no,Analyst,Ambala,Haryana,2,12,0
5637,5498131,61,15,single,rented,no,Industrial_Engineer,Amritsar,Punjab,7,13,0
5646,9043312,71,10,single,owned,no,Physician,Phagwara,Punjab,3,14,0
5659,7362151,65,4,single,rented,no,Magistrate,Gurgaon,Haryana,3,11,0
5669,7167873,61,0,single,rented,yes,Designer,Ambala,Haryana,0,11,1
5683,667848,58,10,single,rented,no,Comedian,Faridabad,Haryana,8,12,0
5692,7278093,77,17,single,rented,no,Chemical_engineer,Sirsa,Haryana,10,14,0
5698,1680177,33,18,single,owned,no,Industrial_Engineer,Sonipat,Haryana,6,11,1
5704,4706227,76,6,single,rented,yes,Technical_writer,Haridwar,Uttarakhand,6,14,0
5725,5794794,61,19,single,rented,no,Drafter,Patiala,Punjab,13,11,0
5736,3991574,62,20,single,rented,no,Technical_writer,Jammu[16],Jammu_and_Kashmir,7,10,0
5739,1672431,45,8,single,rented,no,Drafter,Jalandhar,Punjab,8,14,0
5743,8262466,46,4,single,rented,no,Chemical_engineer,Phagwara,Punjab,4,13,0
5746,3128681,59,4,single,owned,no,Drafter,Ludhiana,Punjab,4,12,0
5753,2703840,48,17,single,norent_noown,no,Computer_operator,Dehradun,Uttarakhand,5,14,0
5759,3171323,21,17,single,rented,no,Industrial_Engineer,Shimla,Himachal_Pradesh,5,12,0
5795,5615027,23,14,single,rented,yes,Civil_engineer,Dehradun,Uttarakhand,14,14,0
5802,3890518,64,19,single,rented,no,Scientist,Shimla,Himachal_Pradesh,12,10,0
5848,4149976,35,15,married,owned,no,Drafter,Ludhiana,Punjab,10,12,1
5851,6118570,53,14,married,rented,no,Technology_specialist,Dehradun,Uttarakhand,14,13,0
5855,3985432,47,13,single,rented,no,Technician,Faridabad,Haryana,4,12,0
5865,3215432,37,6,single,rented,yes,Consultant,Haridwar,Uttarakhand,6,12,0
5926,6963246,35,16,single,rented,no,Industrial_Engineer,Gurgaon,Haryana,14,12,1
5941,294610,49,16,single,rented,no,Computer_hardware_engineer,Yamunanagar,Haryana,6,13,0
5972,346205,68,14,single,rented,no,Police_officer,Bhiwani,Haryana,6,13,0
6010,9559493,77,3,single,rented,no,Army_officer,Sirsa,Haryana,3,13,0
6034,9071050,30,8,single,rented,no,Magistrate,Patiala,Punjab,3,12,0
6048,1585215,64,9,single,rented,no,Politician,Karnal,Haryana,9,10,0
6053,7767858,29,0,married,rented,no,Physician,Yamunanagar,Haryana,0,10,0
6069,3753805,68,0,single,rented,no,Physician,Srinagar,Jammu_and_Kashmir,0,13,0
6090,1117930,79,15,single,rented,no,Drafter,Rohtak,Haryana,9,12,1
6092,96503,40,13,single,rented,no,Flight_attendant,Shimla,Himachal_Pradesh,3,14,1
6104,8973665,74,19,single,rented,no,Psychologist,Yamunanagar,Haryana,13,10,0
6141,7394642,53,11,single,rented,yes,Police_officer,Bathinda,Punjab,11,14,0
6155,2873313,29,17,single,norent_noown,no,Chemical_engineer,Ludhiana,Punjab,7,13,0
6165,1755216,38,15,single,rented,no,Hotel_Manager,Haridwar,Uttarakhand,11,13,0
6169,3469231,42,12,single,rented,no,Surgeon,Rohtak,Haryana,12,14,0
6175,1014244,36,9,single,rented,no,Designer,Ludhiana,Punjab,9,10,0
6197,1854968,27,19,single,rented,no,Financial_Analyst,Sonipat,Haryana,3,14,0
6209,1239373,64,4,single,rented,no,Lawyer,Srinagar,Jammu_and_Kashmir,3,12,0
6231,6443249,69,18,single,rented,no,Firefighter,Ambala,Haryana,6,10,0
6241,4273331,67,17,single,rented,yes,Surgeon,Amritsar,Punjab,6,10,0
6242,8371842,66,15,single,owned,no,Comedian,Jalandhar,Punjab,4,11,1
6266,156398,69,10,single,rented,yes,Technology_specialist,Bathinda,Punjab,7,14,0
6267,2157311,78,14,single,rented,no,Chef,Sonipat,Haryana,6,12,1
6281,7198404,29,19,single,owned,yes,Graphic_Designer,Patiala,Punjab,6,14,1
6291,2310149,35,9,single,rented,no,Air_traffic_controller,Jammu[16],Jammu_and_Kashmir,9,11,0
6308,4486618,31,6,single,norent_noown,yes,Police_officer,Yamunanagar,Haryana,6,10,0
6343,6104859,47,12,single,rented,yes,Surgeon,Phagwara,Punjab,12,11,0
6348,8367934,39,0,married,norent_noown,no,Comedian,Panipat,Haryana,0,12,0
6349,5639809,75,0,single,rented,no,Drafter,Dehradun,Uttarakhand,0,10,0
6361,8200302,36,13,single,owned,no,Librarian,Shimla,Himachal_Pradesh,5,11,0
6367,1538951,73,9,single,rented,yes,Geologist,Panchkula,Haryana,9,10,1
6370,8369359,49,7,single,rented,yes,Police_officer,Haridwar,Uttarakhand,7,13,0
6424,532746,78,18,married,rented,yes,Petroleum_Engineer,Haridwar,Uttarakhand,10,12,1
6446,599470,53,17,single,rented,no,Flight_attendant,Srinagar,Jammu_and_Kashmir,3,13,0
6456,8036025,23,8,single,rented,no,Consultant,Shimla,Himachal_Pradesh,4,14,1
6467,7656726,79,9,single,rented,yes,Industrial_Engineer,Ambala,Haryana,6,12,0
6479,7585042,53,15,single,rented,no,Official,Rohtak,Haryana,3,13,0
6519,6765574,21,7,single,rented,yes,Comedian,Shimla,Himachal_Pradesh,5,12,0
6582,826478,33,15,single,rented,no,Drafter,Ludhiana,Punjab,13,11,1
6585,3929663,50,5,single,rented,no,Mechanical_engineer,Shimla,Himachal_Pradesh,5,12,0
6587,2858930,40,8,single,rented,no,Flight_attendant,Srinagar,Jammu_and_Kashmir,8,13,0
6619,2301024,51,11,single,rented,yes,Financial_Analyst,Haridwar,Uttarakhand,7,11,1
6621,6474294,48,9,single,rented,no,Comedian,Amritsar,Punjab,8,13,0
6655,5314421,46,14,single,rented,no,Flight_attendant,Jalandhar,Punjab,8,12,0
6685,3658284,57,0,single,rented,yes,Fashion_Designer,Jammu[16],Jammu_and_Kashmir,0,11,0
6687,850458,75,1,single,rented,no,Hotel_Manager,Ambala,Haryana,1,12,0
6692,7511554,53,4,single,rented,no,Design_Engineer,Amritsar,Punjab,4,11,0
6702,4470476,38,0,single,rented,yes,Analyst,Srinagar,Jammu_and_Kashmir,0,13,0
6711,4036559,64,1,single,rented,no,Financial_Analyst,Panipat,Haryana,1,12,0
6724,9639313,38,4,single,rented,yes,Lawyer,Yamunanagar,Haryana,4,14,1
6733,6814840,53,13,married,rented,no,Army_officer,Bhiwani,Haryana,3,11,0
6754,4555527,79,10,single,rented,no,Industrial_Engineer,Dehradun,Uttarakhand,3,11,0
6777,1199926,43,11,single,rented,no,Scientist,Ludhiana,Punjab,9,14,0
6787,9272383,68,20,single,rented,no,Army_officer,Srinagar,Jammu_and_Kashmir,9,13,0
6792,9345456,29,0,single,rented,no,Technician,Yamunanagar,Haryana,0,12,0
6801,4515909,22,12,single,rented,yes,Chef,Sonipat,Haryana,7,13,0
6838,5824731,61,7,single,rented,yes,Financial_Analyst,Sirsa,Haryana,6,14,0
6846,4341353,78,6,single,norent_noown,yes,Petroleum_Engineer,Yamunanagar,Haryana,6,10,0
6864,6725891,25,11,single,owned,no,Graphic_Designer,Ambala,Haryana,11,14,0
6889,6851394,48,16,single,rented,no,Design_Engineer,Phagwara,Punjab,10,14,0
6893,7499562,32,8,single,rented,no,Microbiologist,Patiala,Punjab,4,13,0
6900,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0
6960,2989320,76,13,single,rented,no,Mechanical_engineer,Ludhiana,Punjab,9,14,0
6992,553772,38,19,single,rented,yes,Computer_operator,Ludhiana,Punjab,9,14,1
7010,5046744,63,17,single,rented,no,Aviator,Rohtak,Haryana,8,10,0
7025,1680165,67,2,single,rented,no,Civil_engineer,Jammu[16],Jammu_and_Kashmir,2,11,0
7042,8901524,72,17,single,rented,no,Secretary,Panipat,Haryana,4,12,0
7050,5830250,24,15,single,rented,yes,Web_designer,Haridwar,Uttarakhand,9,11,0
7055,6826034,56,14,single,rented,no,Surveyor,Bathinda,Punjab,5,11,0
7064,9680806,74,2,single,rented,no,Economist,Srinagar,Jammu_and_Kashmir,2,14,0
7073,9031360,74,20,single,rented,yes,Chartered_Accountant,Jalandhar,Punjab,10,10,0
7092,2377730,64,9,single,rented,no,Drafter,Patiala,Punjab,6,13,0
7100,9585722,37,18,single,rented,yes,Comedian,Jalandhar,Punjab,14,11,0
7103,52436,37,19,married,rented,yes,Graphic_Designer,Panipat,Haryana,10,14,1
7106,1698802,71,3,single,rented,yes,Design_Engineer,Shimla,Himachal_Pradesh,3,14,0
7119,4439374,70,16,single,owned,yes,Comedian,Ambala,Haryana,14,10,0
7127,1556371,39,11,single,rented,no,Psychologist,Panchkula,Haryana,8,13,1
7131,8282569,62,9,single,rented,yes,Air_traffic_controller,Dehradun,Uttarakhand,5,12,0
7133,8593281,22,19,single,rented,no,Chef,Ambala,Haryana,11,11,1
7134,8978055,60,9,single,rented,no,Web_designer,Sirsa,Haryana,9,14,0
7142,3577693,46,4,married,rented,no,Technical_writer,Sonipat,Haryana,4,14,0
7145,54128,61,13,single,rented,no,Fashion_Designer,Ambala,Haryana,3,13,0
7173,8217682,67,10,single,norent_noown,yes,Computer_operator,Sirsa,Haryana,10,10,1
7180,7379284,24,12,single,rented,yes,Scientist,Gurgaon,Haryana,9,11,0
7212,6184253,42,20,single,rented,no,Chemical_engineer,Sonipat,Haryana,12,13,0
7218,9034541,68,4,single,rented,no,Firefighter,Patiala,Punjab,4,10,0
7233,1342169,37,16,single,rented,no,Comedian,Haridwar,Uttarakhand,8,12,0
7238,912537,27,20,single,rented,no,Flight_attendant,Bathinda,Punjab,11,11,0
7244,8654497,79,4,single,rented,no,Financial_Analyst,Bathinda,Punjab,4,13,0
7248,9665324,57,11,single,owned,no,Consultant,Dehradun,Uttarakhand,7,14,0
7274,779324,45,20,single,rented,no,Architect,Srinagar,Jammu_and_Kashmir,4,10,1
7275,1166694,66,3,single,rented,no,Flight_attendant,Phagwara,Punjab,3,14,0
7289,7076437,71,14,single,rented,no,Microbiologist,Jammu[16],Jammu_and_Kashmir,8,12,0
7291,2279438,65,3,single,rented,no,Secretary,Gurgaon,Haryana,3,10,0
7294,436140,73,13,single,rented,no,Petroleum_Engineer,Shimla,Himachal_Pradesh,11,10,0
7303,5365286,26,12,single,rented,yes,Design_Engineer,Patiala,Punjab,7,12,0
7309,1650754,78,8,single,rented,no,Designer,Faridabad,Haryana,8,12,0
7325,242890,78,12,single,rented,no,Scientist,Karnal,Haryana,3,10,0
7335,4751315,26,16,single,rented,yes,Army_officer,Rohtak,Haryana,10,12,0
7341,7979699,47,15,married,rented,yes,Computer_operator,Karnal,Haryana,10,13,0
7352,151700,33,20,single,rented,no,Politician,Patiala,Punjab,6,13,1
7369,5679259,78,17,single,rented,no,Official,Rohtak,Haryana,14,10,0
7384,5792043,71,6,single,norent_noown,yes,Graphic_Designer,Panipat,Haryana,6,11,1
7404,2822867,52,16,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,6,14,0
7406,5899823,46,8,married,rented,no,Architect,Faridabad,Haryana,8,13,0
7430,4281870,53,1,married,rented,no,Aviator,Bhiwani,Haryana,1,12,0
7432,831249,75,8,single,rented,no,Aviator,Bathinda,Punjab,8,11,0
7444,9962662,79,19,single,rented,no,Microbiologist,Amritsar,Punjab,7,11,0
7465,1478769,22,14,single,rented,no,Secretary,Shimla,Himachal_Pradesh,8,12,0
7480,6913078,38,14,married,rented,no,Aviator,Sirsa,Haryana,3,14,1
7483,5047941,36,14,single,rented,no,Consultant,Jalandhar,Punjab,7,12,0
7522,4343535,26,15,married,norent_noown,no,Hotel_Manager,Amritsar,Punjab,11,14,0
7537,550542,33,11,single,rented,no,Army_officer,Haridwar,Uttarakhand,4,13,0
7572,2586645,50,6,single,rented,no,Technical_writer,Gurgaon,Haryana,6,10,0
7587,732443,65,4,single,rented,no,Physician,Karnal,Haryana,4,14,0
7588,3582731,54,2,single,rented,no,Magistrate,Haridwar,Uttarakhand,2,14,0
7598,4745314,61,18,married,rented,no,Computer_operator,Rohtak,Haryana,4,14,0
7609,1369446,59,3,single,rented,no,Police_officer,Bathinda,Punjab,3,11,1
7614,3306272,60,3,single,owned,no,Police_officer,Sonipat,Haryana,3,13,0
7637,4829059,59,17,married,rented,no,Geologist,Phagwara,Punjab,11,13,0
7679,2240230,31,3,married,rented,no,Surveyor,Bhiwani,Haryana,3,12,0
7698,7724617,25,0,single,rented,no,Computer_hardware_engineer,Dehradun,Uttarakhand,0,13,0
7701,3671761,29,18,single,rented,yes,Scientist,Dehradun,Uttarakhand,3,14,0
7711,6203334,28,12,single,rented,no,Microbiologist,Karnal,Haryana,6,13,0
7715,5486340,61,13,single,rented,no,Comedian,Jalandhar,Punjab,12,11,0
7734,1662067,31,14,single,rented,yes,Technical_writer,Sirsa,Haryana,7,10,0
7737,9112796,27,5,single,rented,yes,Statistician,Haridwar,Uttarakhand,5,12,0
7783,7319293,40,6,single,rented,no,Designer,Phagwara,Punjab,4,14,0
7784,5659276,66,19,single,rented,no,Analyst,Patiala,Punjab,9,14,0
7789,291391,33,8,single,rented,no,Technical_writer,Bhiwani,Haryana,6,13,1
7809,882249,36,14,single,owned,no,Dentist,Phagwara,Punjab,12,13,1
7811,3117744,55,18,single,rented,no,Flight_attendant,Amritsar,Punjab,7,12,0
7823,8723870,71,16,single,rented,no,Analyst,Panchkula,Haryana,14,13,0
7845,6554261,44,12,single,rented,no,Consultant,Panchkula,Haryana,12,10,0
7864,659529,60,10,single,rented,no,Civil_engineer,Srinagar,Jammu_and_Kashmir,8,10,0
7865,3689673,43,11,single,rented,no,Librarian,Gurgaon,Haryana,11,13,0
7868,1877926,52,16,single,rented,no,Fashion_Designer,Bhiwani,Haryana,14,13,0
7878,7171033,68,19,married,rented,no,Computer_operator,Jalandhar,Punjab,4,10,0
7892,6563391,42,9,married,rented,no,Mechanical_engineer,Faridabad,Haryana,9,12,0
7900,3106207,66,6,single,rented,no,Petroleum_Engineer,Sirsa,Haryana,4,10,0
7913,8393068,61,15,married,rented,no,Lawyer,Srinagar,Jammu_and_Kashmir,6,14,0
7916,8801912,33,16,married,rented,no,Flight_attendant,Gurgaon,Haryana,9,14,0
7920,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0
7933,1589605,46,13,single,rented,no,Architect,Ambala,Haryana,9,10,1
7993,6588127,76,5,single,rented,no,Technician,Bhiwani,Haryana,5,10,1
8001,6010140,75,15,single,rented,yes,Fashion_Designer,Jalandhar,Punjab,9,10,1
8004,490369,23,7,single,rented,yes,Analyst,Jalandhar,Punjab,6,14,1
8054,3917443,27,4,single,rented,no,Geologist,Amritsar,Punjab,4,13,0
8065,8249799,42,19,single,rented,no,Web_designer,Panipat,Haryana,12,10,0
8076,8817634,22,1,single,rented,no,Petroleum_Engineer,Jalandhar,Punjab,1,14,0
8106,3019045,76,12,single,rented,no,Design_Engineer,Jammu[16],Jammu_and_Kashmir,11,12,1
8112,66912,27,10,married,rented,no,Software_Developer,Jalandhar,Punjab,10,14,0
8118,7779778,27,11,single,rented,no,Engineer,Rohtak,Haryana,8,12,0
8124,4275801,78,8,married,rented,yes,Computer_hardware_engineer,Amritsar,Punjab,3,11,0
8126,3671933,78,18,single,rented,no,Financial_Analyst,Ambala,Haryana,12,12,0
8128,3599124,47,2,single,rented,yes,Psychologist,Panchkula,Haryana,2,14,0
8156,1020342,37,14,single,rented,no,Official,Bhiwani,Haryana,9,11,0
8193,170128,29,17,single,rented,no,Analyst,Ambala,Haryana,12,12,0
8215,3816048,55,1,single,rented,no,Chemical_engineer,Sirsa,Haryana,1,14,0
8221,2549997,51,15,married,rented,no,Statistician,Faridabad,Haryana,13,14,1
8231,3204106,27,17,single,rented,no,Magistrate,Ludhiana,Punjab,7,12,0
8265,4145448,50,4,single,rented,no,Official,Srinagar,Jammu_and_Kashmir,4,12,1
8277,5542629,22,16,single,rented,no,Technology_specialist,Ludhiana,Punjab,3,13,0
8297,2003507,61,5,single,rented,no,Dentist,Faridabad,Haryana,3,10,0
8328,8856107,53,20,single,rented,no,Civil_engineer,Panchkula,Haryana,8,12,0
8365,8019114,73,17,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,9,14,0
8372,7750486,43,10,single,rented,no,Designer,Haridwar,Uttarakhand,10,10,0
8375,9202245,74,16,single,rented,yes,Financial_Analyst,Sirsa,Haryana,13,12,0
8406,4190150,31,4,single,rented,no,Air_traffic_controller,Phagwara,Punjab,4,12,1
8414,5737594,26,11,single,rented,no,Lawyer,Gurgaon,Haryana,10,12,1
8461,8502580,66,5,single,rented,yes,Chemical_engineer,Sonipat,Haryana,5,10,0
8470,8165921,51,20,single,rented,no,Chartered_Accountant,Karnal,Haryana,11,14,0
8472,1902407,68,11,single,rented,no,Design_Engineer,Bathinda,Punjab,11,10,0
8480,6758342,33,3,single,rented,no,Comedian,Patiala,Punjab,3,11,0
8501,962072,25,14,single,rented,yes,Consultant,Phagwara,Punjab,4,11,0
8515,729340,57,13,single,rented,no,Lawyer,Dehradun,Uttarakhand,13,10,0
8520,3169984,29,1,single,rented,no,Politician,Haridwar,Uttarakhand,1,11,0
8541,7982817,60,6,single,rented,yes,Psychologist,Bhiwani,Haryana,5,14,0
8552,7360578,26,6,married,rented,yes,Scientist,Faridabad,Haryana,6,10,0
8582,7089126,76,14,single,rented,no,Engineer,Panchkula,Haryana,5,12,0
8588,1739250,29,3,single,rented,no,Psychologist,Bhiwani,Haryana,3,11,0
8592,3316589,76,6,single,rented,no,Police_officer,Gurgaon,Haryana,3,14,0
8593,582273,64,14,single,rented,no,Dentist,Karnal,Haryana,3,13,0
8596,5347851,73,18,single,rented,no,Dentist,Jammu[16],Jammu_and_Kashmir,8,10,0
8599,7757947,62,5,single,rented,no,Air_traffic_controller,Shimla,Himachal_Pradesh,4,13,1
8601,7273604,27,9,single,rented,yes,Chemical_engineer,Faridabad,Haryana,9,14,0
8635,5920246,75,13,single,rented,yes,Technology_specialist,Bathinda,Punjab,13,13,0
